PetID,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,AdoptionSpeed
76b818bdb,1,48,178,0,1,2,3,7,1,3,1,1,2,1,1,200,41326,0,2,6
b15d56540,1,2,307,307,1,1,2,7,2,2,2,1,2,1,1,0,41326,0,4,13
991b35363,2,1,266,0,3,2,4,7,1,1,2,2,2,1,4,0,41401,0,5,66
a7676842c,2,18,266,0,2,1,2,7,2,1,1,1,2,1,1,0,41401,0,3,100
4e37bb1e2,1,3,307,0,1,1,2,0,2,2,1,1,3,1,1,0,41327,0,1,100
574e7393b,2,1,299,0,3,1,2,5,1,1,3,3,3,1,11,0,41401,0,0,100
8834ac7da,2,48,265,0,1,1,6,7,3,3,3,3,3,1,1,10,41401,0,4,100
72896003b,1,24,307,0,2,2,0,0,2,2,2,3,1,1,1,0,41336,0,5,100
eb7f34ac5,2,3,266,0,2,1,4,7,2,1,1,1,2,1,1,0,41326,0,1,18
56ae25223,2,1,266,0,2,1,2,3,2,2,2,2,2,1,1,0,41326,0,4,28
4544aecf7,2,29,299,0,1,2,3,4,2,1,2,2,2,1,1,0,41326,0,1,100
1d4940497,1,1,307,0,1,1,2,0,2,3,2,2,2,1,1,0,41327,0,2,26
e34280d51,2,48,266,0,1,1,7,0,3,1,1,2,1,1,1,0,41401,0,5,24
9ea8e240f,1,24,307,0,2,2,0,0,2,1,2,2,2,3,1,0,41367,0,5,100
44d1246e0,1,60,169,0,1,7,0,0,1,2,3,3,3,1,1,0,41401,0,2,5
17a5487d2,1,4,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41332,0,4,100
e86a055e3,2,3,266,0,1,6,7,0,2,1,2,1,2,1,1,30,41326,0,1,12
d4e9f53c9,2,18,266,0,2,1,2,6,1,1,1,1,1,1,1,0,41326,0,5,13
d5ee02201,1,1,307,0,2,1,2,0,2,2,2,2,2,1,1,20,41327,0,1,30
1adb292f6,1,2,307,0,2,1,5,0,2,1,2,2,2,1,1,0,41330,1,8,78
38e3b6744,2,1,265,0,1,5,7,0,3,2,2,1,2,1,1,80,41326,0,5,2
c39c602a7,2,1,266,0,1,1,6,7,1,1,2,2,2,1,1,0,41326,1,6,6
a428c4daf,1,4,307,189,2,1,2,0,3,2,1,1,1,1,2,0,41326,1,7,31
3cf06742b,1,1,307,0,2,4,5,0,2,1,1,1,2,1,1,10,41327,0,1,67
0fd1d2d85,1,1,307,0,3,1,2,7,2,2,2,2,2,1,6,0,41326,0,1,100
e3e5ffe13,2,3,266,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,0,1,100
70b7cb06d,2,7,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41326,0,1,100
1f3e595eb,1,1,307,0,1,1,2,0,2,1,3,1,2,1,1,0,41326,0,1,8
1facdfb28,2,1,265,0,1,4,7,0,2,2,2,2,2,1,1,0,41401,0,5,3
fc93d7cc9,1,6,307,307,3,1,2,7,2,2,3,3,3,1,5,0,41327,0,2,100
9b721dcaf,2,6,265,0,1,6,7,0,2,2,1,1,1,1,1,120,41326,1,5,17
d994c86f0,2,15,266,0,1,1,2,7,3,1,2,2,2,1,1,50,41401,0,1,6
d86d7a70e,1,3,307,0,2,2,5,0,2,1,2,2,2,1,1,0,41401,0,4,26
771156bfd,1,2,307,0,2,1,7,0,2,1,2,2,2,1,1,20,41327,0,1,46
1c40fd781,2,48,285,276,3,1,5,7,2,3,1,1,1,1,2,0,41326,0,2,11
b9568ee6f,1,5,307,0,2,2,0,0,2,2,1,1,1,1,1,0,41330,0,1,57
24cc193f3,2,8,266,0,2,1,6,0,2,1,2,2,1,1,1,0,41326,0,5,100
dc371c173,1,1,307,0,3,1,2,7,2,1,1,1,2,1,3,0,41326,0,29,61
87554ea1f,1,3,60,307,1,1,3,0,1,1,2,2,2,1,2,0,41326,0,2,12
915031b99,1,5,307,0,2,2,6,0,2,2,3,1,2,1,1,0,41330,0,3,100
7cd6556bc,2,10,264,0,2,1,0,0,2,3,1,1,1,1,1,200,41401,0,1,100
ff3d455a0,2,3,266,0,1,1,7,0,2,1,2,2,2,1,1,15,41326,0,4,12
80de23d7a,1,18,141,0,2,2,3,0,3,1,1,1,1,1,1,0,41326,0,0,2
b28951b61,1,12,307,76,2,1,7,0,3,1,1,2,1,1,1,0,41401,0,5,100
418e88441,2,24,265,0,2,1,7,0,2,2,1,1,1,1,1,0,41401,0,3,100
a6b5ed0f7,1,4,128,307,1,5,0,0,2,1,2,1,2,2,1,0,41326,0,1,1
721acc718,2,48,253,0,2,2,5,7,3,2,1,3,2,1,1,0,41326,0,10,5
db45d8505,2,3,277,0,3,1,2,7,2,1,2,2,2,1,4,0,41326,0,4,2
00b23513e,1,1,307,0,1,1,2,7,2,2,2,2,2,1,1,0,41326,0,5,20
e60bbc064,2,2,266,266,1,1,7,0,1,1,2,2,2,1,1,0,41401,0,3,25
05aad3b3f,1,5,307,0,2,3,0,0,2,2,3,3,3,1,1,0,41330,0,3,100
f2755d8bf,1,3,307,0,2,7,0,0,2,1,2,2,2,1,1,0,41326,0,1,31
a27b7e4b1,2,1,266,266,3,1,6,7,2,2,2,1,2,1,2,0,41401,0,3,28
bbfc8a037,2,1,266,0,1,3,6,7,2,1,2,1,2,1,1,0,41326,0,14,8
ee57c8d53,2,2,266,0,3,1,2,7,2,1,2,2,2,1,2,0,41401,0,4,69
37c989ac5,2,2,285,265,2,1,4,7,2,2,2,2,2,1,1,50,41326,0,4,5
b18e25ae6,1,1,307,307,2,2,3,0,1,1,3,3,3,1,1,0,41326,0,8,62
26901ccb0,1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41401,0,4,26
0a6362374,2,3,266,0,1,2,5,0,1,1,2,2,2,2,1,0,41401,0,1,100
2fc753430,1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,2,10
8867ee30a,2,3,266,266,3,2,6,7,1,1,2,2,2,1,3,0,41401,0,6,80
ef1d7c2a1,1,5,307,0,2,1,7,0,2,3,1,1,2,1,2,1,41326,0,2,100
b558d016b,2,1,266,0,1,1,2,0,1,1,3,3,3,2,1,0,41401,0,4,11
230e1df8f,2,15,292,266,1,2,5,0,2,1,3,3,3,1,1,0,41326,0,3,1
419d296e7,1,11,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41401,0,15,39
fd7ae9b79,2,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,1,29
8aeff9ad9,1,36,147,0,1,7,0,0,1,3,1,1,2,1,1,300,41326,0,2,1
6c06b0725,1,24,76,307,2,1,2,5,2,1,1,1,1,1,5,0,41327,0,1,100
c81372ddd,1,2,307,0,2,1,7,0,2,2,1,1,2,1,3,0,41326,0,4,100
2ac1366f4,1,7,182,0,2,2,5,0,2,1,1,1,1,1,1,1,41401,0,2,29
2db00a064,1,3,307,307,1,3,7,0,2,1,1,1,2,1,1,0,41401,0,2,100
799aad68b,1,1,307,0,1,1,2,7,2,2,2,2,2,1,1,0,41326,0,4,23
183c947eb,1,3,307,307,1,1,0,0,2,1,2,2,2,1,1,0,41326,0,5,12
05fadeacd,1,2,307,0,2,1,2,0,2,1,2,2,2,2,1,0,41336,0,1,100
4802207be,2,2,266,266,1,1,7,0,2,1,3,3,3,1,1,0,41401,0,1,73
24dbfaf39,2,1,266,0,2,1,2,3,2,1,2,2,2,1,1,0,41326,1,18,17
1bbf00182,1,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,0,4,18
b2048c71d,1,3,307,0,2,2,0,0,2,1,3,3,2,1,1,0,41327,0,2,4
bac8c1a73,1,2,307,0,2,7,0,0,2,2,1,1,2,1,1,0,41401,1,14,9
afa07a0d6,2,12,266,0,1,7,0,0,3,1,1,1,1,1,1,0,41326,0,2,30
db9af2894,1,8,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41401,0,12,58
22adf3b63,2,1,265,0,2,1,6,0,2,1,2,1,2,1,1,0,41326,0,5,22
ff50c6171,2,4,247,0,2,1,2,6,1,1,2,3,2,1,1,50,41326,0,5,100
b690774cb,1,3,307,0,1,2,5,7,2,2,2,2,2,1,1,0,41327,0,4,59
e9eeadf82,1,24,307,307,2,2,0,0,2,1,1,1,1,2,1,20,41326,0,2,100
78631549e,1,19,307,0,1,3,7,0,3,1,1,1,2,1,1,0,41326,0,5,38
6f7b3566f,2,12,300,300,3,2,6,0,2,1,2,2,1,1,2,0,41336,0,2,79
469aab50e,2,2,265,0,1,3,7,0,3,2,2,2,2,1,2,0,41326,0,16,30
f6551137d,2,3,265,0,3,4,6,7,1,2,1,1,2,1,2,0,41401,0,15,27
b8d07c37b,2,6,266,266,1,4,0,0,2,1,2,2,2,1,1,0,41401,0,6,25
a1eb5f685,1,1,307,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,0,1,2
f10390965,2,9,266,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,0,4,100
0faf7f0ae,2,9,266,0,1,2,0,0,2,1,2,2,2,1,1,0,41324,0,4,100
4e974f807,2,8,265,0,2,6,0,0,2,2,1,1,1,1,1,0,41401,0,5,67
113920513,2,24,265,0,2,1,4,7,2,2,3,3,3,1,1,0,41401,0,1,100
a13ed5e9d,1,1,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,0,1,64
5d8622f3c,2,4,266,303,2,1,2,6,2,1,2,1,2,1,1,0,41326,0,1,73
6276a846c,1,12,307,0,2,1,2,0,2,2,2,2,3,1,1,0,41326,0,4,17
75f3c2e36,1,1,307,0,2,2,3,0,1,1,1,2,2,1,1,30,41401,0,5,100
b9e604ca1,1,3,307,307,1,2,0,0,2,1,2,1,2,1,1,0,41326,0,4,7
4a56df934,1,4,307,0,2,2,7,0,1,1,2,1,2,1,1,0,41401,0,1,86
31e2399a9,2,1,265,0,2,5,0,0,1,2,2,2,2,1,1,0,41326,2,4,3
e5155cda1,1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41327,0,3,11
8f860b014,1,2,307,0,1,1,7,0,2,2,2,1,2,1,1,0,41327,0,3,8
ce9332934,2,1,265,264,2,1,7,0,2,2,2,2,2,1,1,50,41326,0,6,2
08d198666,1,1,307,0,2,1,5,7,1,1,2,2,2,1,5,0,41326,0,4,2
09417404f,2,7,266,0,1,6,0,0,2,1,1,1,1,1,1,60,41401,0,3,74
4ec9289df,2,12,266,0,2,2,0,0,2,1,3,3,1,1,1,0,41336,0,2,100
2bb2a981b,2,7,247,0,1,1,2,0,1,1,1,1,2,1,1,250,41330,0,5,39
aa68a3672,1,12,307,0,2,4,7,0,2,1,1,1,1,1,1,0,41327,0,3,100
bbff91dd9,2,6,266,0,1,1,3,0,3,1,1,1,1,1,2,60,41326,0,3,100
3bb5061e6,2,4,264,266,3,1,2,3,2,3,1,1,2,1,2,50,41326,0,1,19
8e1858e7f,2,2,247,266,2,2,7,0,1,1,2,1,3,1,1,0,41326,0,2,0
ac6adc2e4,1,2,307,307,1,1,7,0,2,2,1,1,2,1,1,0,41326,0,3,24
d4e102aa3,2,1,266,0,2,6,0,0,1,2,2,2,3,2,1,0,41326,0,1,22
b89c365c3,1,8,307,0,1,1,7,0,2,1,1,1,3,1,1,0,41326,0,2,100
d46569700,2,19,265,292,2,2,7,0,2,2,3,3,2,1,1,0,41326,0,6,5
b525ee190,1,84,231,179,2,7,0,0,2,2,3,3,3,2,2,400,41326,0,2,4
73066f6ff,1,20,307,307,2,1,2,0,2,2,1,1,1,1,1,0,41326,1,2,79
4eb9088a2,1,2,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,1,84
bb76bfc79,2,48,266,0,2,6,7,0,2,1,2,2,2,1,1,0,41401,0,5,100
61e477c0a,1,1,307,0,1,2,0,0,2,2,2,1,2,1,1,38,41326,0,17,3
cad137e83,1,3,307,0,2,3,0,0,2,2,1,1,2,1,1,200,41326,1,3,8
cd8e8d7a1,1,4,307,0,2,2,7,0,2,1,1,1,1,1,2,100,41326,0,2,100
1123cd69d,1,2,307,0,2,2,0,0,1,2,1,1,2,1,1,0,41326,0,1,100
6c62c854f,1,30,307,0,2,1,3,7,2,1,1,1,1,1,1,0,41326,0,1,100
1a085d132,2,2,266,0,2,3,0,0,1,1,2,1,2,1,1,0,41326,0,1,16
b6c93a605,1,2,20,141,3,2,5,7,1,1,2,2,1,1,2,0,41330,0,3,12
86e1089a3,2,3,299,0,1,1,7,0,1,1,2,2,2,1,1,100,41326,0,1,20
8813e5e4d,1,36,307,0,2,1,2,0,2,1,2,2,1,1,1,0,41326,0,2,100
debf8e7e9,1,10,65,65,2,5,0,0,3,2,1,1,1,1,1,5,41401,0,0,3
ca92437c1,2,3,271,292,2,5,0,0,1,1,2,1,2,1,1,0,41401,0,5,22
badeec277,2,26,285,292,2,2,5,0,2,2,2,1,2,1,1,0,41326,0,2,43
574b9ab4f,2,5,266,0,1,4,0,0,2,1,2,1,2,1,1,0,41401,0,3,9
7d7fddaed,2,2,266,256,1,1,2,6,3,1,2,2,2,1,3,0,41326,0,4,1
14f54fdb9,2,1,265,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,0,3,1
0d4c495dd,2,29,299,0,1,1,6,7,2,1,1,1,1,1,1,0,41401,0,3,58
3cafd9500,2,7,285,268,2,3,4,7,1,3,1,1,2,2,1,0,41326,0,5,0
c4b316827,2,2,266,0,3,1,6,0,2,1,2,2,2,1,5,0,41326,0,5,42
6341e0577,2,3,266,0,3,2,4,7,1,1,3,3,2,1,5,0,41326,0,5,100
29f5cedc0,2,2,266,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,7,19
9c714104f,1,2,307,0,2,5,0,0,2,1,1,1,1,1,1,0,41326,1,4,86
a4e4b1640,1,2,307,0,2,1,4,0,3,2,3,3,2,1,1,0,41326,0,2,70
da7fe1120,1,2,307,0,3,1,5,7,2,1,2,2,2,1,5,0,41327,0,5,4
6ea2ddaf2,1,36,109,307,2,3,5,0,3,2,1,1,2,1,2,0,41401,0,2,2
e26548e11,2,3,266,254,2,2,3,0,2,1,1,1,1,1,1,150,41326,0,3,65
eda415d15,1,2,141,307,1,1,0,0,3,2,3,1,3,1,1,0,41401,0,3,4
65afa2be4,2,4,266,0,1,1,7,0,1,1,1,1,1,1,1,0,41326,0,7,42
a6e2258f0,2,5,265,0,1,4,7,0,2,2,2,2,2,1,1,0,41401,0,5,1
4e01721aa,1,1,307,307,3,2,3,4,2,2,2,2,2,1,6,0,41330,0,2,70
5ad497d30,2,1,299,0,1,2,4,0,1,1,2,2,2,1,1,0,41326,0,5,14
581ce1910,2,1,265,285,3,1,2,7,1,3,2,2,2,1,2,0,41336,0,1,11
8de170932,1,3,307,307,2,1,2,3,2,2,1,1,3,1,1,0,41324,0,1,100
23874f644,1,8,307,0,2,2,7,0,2,2,2,2,2,1,1,0,41326,0,2,43
11f773e2f,1,2,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,1,28
4831c683c,2,6,266,266,1,1,7,0,2,1,2,2,2,1,2,0,41326,0,5,100
9ef11ed6e,1,2,307,0,2,1,2,0,2,2,1,1,3,1,2,0,41401,0,1,100
e5728f078,2,5,299,0,2,1,7,0,1,1,1,1,2,1,1,0,41401,0,3,6
379d5e10d,1,24,307,0,2,2,0,0,3,1,2,2,1,1,2,0,41326,0,1,100
7a785a607,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,1,100
6764e8752,2,36,266,0,2,1,2,7,1,1,1,1,2,1,2,0,41326,0,2,23
2483a71c4,2,18,284,292,2,3,6,7,2,1,2,1,1,1,1,0,41335,0,3,71
e66ee4be8,1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41401,0,2,15
38a81271c,2,13,266,0,2,2,3,0,2,1,2,1,2,1,1,0,41326,0,5,100
3dab3050c,1,48,307,307,2,1,2,7,2,2,3,3,3,1,9,200,41401,0,3,100
863262193,1,48,189,0,1,1,2,0,3,1,1,1,2,1,1,0,41326,0,2,64
624fadbd4,1,2,307,307,1,2,7,0,2,2,1,1,2,1,1,0,41326,0,1,36
644d07ccb,1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,0,4,80
70112a1b9,2,3,266,0,2,1,2,6,2,1,3,3,3,1,2,0,41401,0,2,24
05aaee8ce,2,3,285,282,2,7,0,0,1,3,2,2,2,1,1,200,41324,0,4,1
90204109f,1,13,152,307,2,3,0,0,1,1,1,1,1,1,1,0,41326,0,6,4
1f64d3191,1,1,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,0,2,100
e7176bba4,1,60,39,16,2,1,7,0,2,2,1,1,1,1,1,0,41326,0,1,2
5376c81df,1,1,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41336,0,1,0
e89b02af3,2,2,299,0,2,2,4,6,1,1,2,1,2,1,1,0,41326,0,5,25
c69bdf768,1,1,307,0,1,1,4,0,2,1,2,1,2,1,1,0,41326,0,4,6
3a016a6a0,1,7,307,75,1,2,5,0,2,1,1,1,2,1,1,0,41401,0,4,3
ee24b09bb,2,4,285,266,1,6,0,0,3,2,2,2,2,1,1,120,41326,0,5,86
0f24b6cd6,2,3,265,0,1,1,7,0,2,2,3,3,2,1,1,0,41326,0,1,5
b88fa24c2,1,5,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41336,0,4,100
167fafe7b,2,2,266,0,3,1,2,7,1,1,2,2,2,1,2,0,41401,0,2,2
aef2fa931,1,2,307,0,1,3,0,0,2,1,2,1,1,1,1,150,41401,1,8,45
a678a4342,1,4,20,307,2,2,0,0,2,1,1,1,3,1,1,120,41401,0,8,31
dcc43d4ab,2,3,266,0,1,3,0,0,2,1,2,1,2,1,1,0,41326,0,1,15
c2346525a,2,8,299,0,1,3,0,0,2,1,1,1,1,1,1,0,41326,0,2,9
2868f9f3f,1,2,307,0,2,7,0,0,1,1,2,2,2,1,1,0,41326,0,1,42
0f3434f36,2,4,299,0,1,1,6,7,2,1,2,2,2,1,1,0,41326,0,5,6
8ccaceef5,1,3,307,0,3,2,7,0,2,1,2,2,2,1,3,0,41326,0,4,43
ac71e856b,2,4,266,0,2,3,7,0,1,1,2,1,2,1,1,0,41401,0,4,36
3d7204289,1,3,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,0,3,30
7687b7da2,1,60,307,0,1,3,0,0,2,2,1,1,1,1,1,0,41326,1,4,100
51f1d14b6,2,2,292,266,2,2,5,0,1,2,2,2,2,1,1,100,41327,2,18,78
ee2d66134,2,3,266,266,2,3,4,5,2,2,2,1,2,1,1,0,41401,0,0,100
68ab069e3,2,48,266,0,1,1,7,0,2,1,2,3,3,1,1,0,41326,0,5,100
5ab429fcb,1,96,109,0,1,3,0,0,3,3,1,1,1,1,1,300,41336,0,1,8
c5b717bc2,2,2,266,0,2,6,7,0,2,1,2,1,2,1,1,0,41326,0,13,38
73e1b299a,1,2,307,0,3,2,0,0,2,1,2,2,2,1,4,0,41326,0,5,100
17ac391be,1,72,232,0,2,2,6,0,2,2,1,1,1,1,1,0,41326,0,4,35
237343008,1,8,78,307,2,1,2,0,2,1,1,3,1,1,1,0,41326,0,3,49
595b8d58f,1,6,20,179,1,1,7,0,2,3,1,3,1,1,1,200,41326,0,3,17
1d2a7f0dd,1,2,141,307,1,2,0,0,2,2,2,2,2,1,1,0,41327,0,5,1
fad4fb461,1,1,307,307,3,2,3,0,1,1,2,2,2,1,3,0,41401,0,3,85
bddf43d72,2,6,266,0,2,1,2,0,2,1,1,1,1,1,1,100,41401,0,1,100
6b6cb317b,2,5,299,0,2,1,2,3,2,1,2,2,2,1,1,0,41326,0,2,100
f50d4f5bc,1,1,206,189,2,1,2,7,1,2,2,2,2,1,1,0,41326,0,1,4
43c661026,1,2,307,0,3,2,5,7,2,2,2,3,3,1,8,0,41326,0,24,20
04391c798,2,34,283,0,3,1,5,7,2,2,2,2,2,1,4,0,41327,0,5,100
d6b7b63de,1,7,119,0,1,6,7,0,4,3,1,1,3,1,1,500,41326,0,5,12
303ecdb58,1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,5,41
bf2b57c9d,2,2,266,266,2,6,7,0,2,2,2,2,2,1,1,0,41326,0,3,19
bb7dfc592,2,3,266,285,1,4,7,0,3,2,1,1,2,1,1,0,41401,0,1,1
be0635ef2,1,36,307,0,1,1,0,0,3,1,1,1,1,1,2,0,41336,0,3,65
67af2d880,1,12,307,0,1,3,0,0,2,2,1,1,3,1,1,0,41401,0,3,100
ef7bdaf3a,1,120,141,115,1,1,2,3,3,2,1,1,1,1,2,0,41326,0,3,5
b1e8c0afc,2,1,299,0,2,2,6,0,1,1,2,1,2,2,1,0,41401,0,3,7
ab35738e4,2,2,299,265,2,1,7,0,2,2,1,1,2,1,1,50,41326,0,4,3
983879402,2,6,292,0,2,2,0,0,2,1,2,1,2,1,1,100,41401,0,3,26
0c3ce1826,2,2,266,0,2,1,2,4,2,1,2,1,3,1,1,0,41326,0,4,25
a7554fc9e,2,3,266,0,1,1,5,6,1,1,2,2,2,1,1,0,41326,0,5,2
63cd0b2b3,1,10,197,307,2,7,0,0,2,1,3,3,3,1,2,0,41401,0,5,24
010a59236,2,3,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,21,100
7eff2bd81,1,3,307,0,2,1,2,4,3,2,2,2,1,1,4,0,41336,0,4,81
5c110b9d2,2,1,265,0,1,1,2,7,2,2,3,3,1,1,1,0,41401,0,5,9
e736f4022,2,1,265,265,1,1,7,0,2,2,2,2,2,1,1,0,41326,0,3,2
4a9d058f6,1,1,173,307,2,1,2,7,2,1,2,2,2,1,7,100,41326,0,5,8
3cc6c4102,1,2,307,0,2,1,2,0,1,1,1,1,2,1,1,0,41326,0,5,3
aa6b8a52b,2,1,266,0,1,4,7,0,2,1,2,1,2,1,1,0,41326,0,3,9
9c680abbe,2,48,266,0,3,1,7,0,2,1,2,2,2,1,5,0,41326,0,4,29
dcba09ff1,1,0,307,0,2,1,7,0,2,2,3,3,3,1,5,0,41401,0,5,6
50503b223,2,2,265,0,2,5,7,0,1,2,2,2,2,1,1,0,41326,0,1,67
fe5dc391c,1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,0,2,7
d075365c0,2,2,266,0,1,3,7,0,1,2,2,1,2,1,1,0,41326,0,3,10
ea3fe3286,1,2,307,141,1,4,5,7,2,1,3,3,3,1,4,0,41401,0,1,6
2bf818d30,1,84,109,0,1,3,0,0,3,2,3,1,2,1,1,200,41401,0,1,8
56437112,1,1,307,307,3,1,2,7,2,1,2,2,2,1,2,0,41327,0,1,20
4448f7d57,2,80,299,0,2,1,6,7,2,1,1,2,1,1,1,50,41401,0,2,21
ae03f99f2,1,1,307,0,3,1,0,0,2,1,2,2,2,1,6,0,41326,0,5,72
f08ee9831,2,2,265,0,1,4,7,0,3,2,2,1,3,1,1,40,41326,0,3,18
6ba094bf4,1,1,307,0,2,2,7,0,2,1,2,2,2,1,3,0,41326,0,1,90
1e8b70d35,1,0,50,307,1,2,0,0,2,1,2,2,2,1,1,0,41401,0,4,83
6309f250d,1,24,307,0,2,2,7,0,2,2,1,1,1,1,1,0,41326,0,5,30
115d6458f,1,24,307,0,1,3,0,0,3,2,2,1,1,1,1,0,41326,0,8,69
f212d0cdc,1,48,207,307,2,1,5,6,2,2,1,1,1,1,1,0,41326,0,3,4
35a6a9ef4,2,12,266,265,3,5,6,7,2,1,3,3,3,1,20,0,41326,0,0,19
534fff3cf,2,10,266,0,2,1,6,7,1,1,1,1,2,1,1,50,41401,0,1,100
546cf9e37,1,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,4,7
ea65fe96c,2,5,265,0,2,6,0,0,2,2,1,1,3,1,1,0,41401,0,1,100
0be7a4adf,1,2,109,307,2,1,7,0,2,1,1,2,2,1,1,0,41336,0,5,31
e052a2a39,1,24,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41401,0,1,3
c5574bf3d,1,2,20,307,2,2,7,0,2,1,2,1,2,1,1,0,41326,0,7,23
02a084920,1,1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41327,0,1,100
d85a78cf9,2,12,266,0,1,3,7,0,2,1,2,2,2,1,1,0,41401,0,3,100
3dfe89264,2,12,242,252,3,1,0,0,2,3,1,1,2,1,2,0,41401,0,3,0
7aefa7eeb,2,4,249,0,1,1,6,7,2,2,1,1,2,1,1,0,41326,0,7,17
1082982dc,1,2,307,307,3,1,4,7,2,1,2,1,2,1,2,0,41327,0,2,100
2260ef0a0,2,2,264,265,3,4,0,0,3,3,2,2,2,1,4,0,41401,0,5,100
16472756f,2,4,267,0,1,2,0,0,2,2,3,3,3,1,1,0,41327,0,2,4
02f7300db,1,2,72,141,2,2,0,0,1,1,2,2,2,1,2,0,41326,0,3,5
b65fd06e2,1,5,109,307,2,5,0,0,2,2,3,3,3,1,1,0,41401,0,6,10
82f1872bf,2,3,266,303,2,1,2,5,2,1,1,1,2,1,1,0,41326,0,6,4
c84e9ae78,1,2,78,307,3,1,2,0,2,1,3,3,2,1,3,0,41401,0,1,14
29c50ee9a,1,36,19,0,1,1,2,7,2,1,1,1,2,1,1,0,41401,0,3,5
f3082fa97,1,1,307,0,3,1,2,7,2,2,2,2,2,1,5,0,41326,0,14,1
0111f92ff,2,24,264,0,2,1,4,5,2,3,2,2,2,1,1,0,41326,0,5,2
275ce4c9b,2,4,265,0,1,1,3,6,2,2,2,2,2,1,1,0,41401,0,3,87
85c65d28b,1,16,213,0,2,7,0,0,2,2,1,1,2,1,1,300,41326,0,5,2
3cf8487d4,1,2,307,0,2,3,0,0,2,2,2,2,2,1,1,0,41326,0,21,17
2b0b80ef6,1,1,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,3,72
32168f6f5,1,1,307,0,2,1,2,0,2,1,2,2,2,1,4,0,41330,0,5,100
a5f82d04e,1,60,78,0,2,2,0,0,3,1,3,3,1,2,1,0,41326,0,2,3
1bbb46822,1,2,307,0,1,5,0,0,2,2,3,3,2,1,1,0,41326,0,1,81
584ba2890,1,12,307,307,2,1,2,7,3,1,1,1,1,2,1,100,41332,0,2,51
11960b9ed,1,12,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,1,38
79a6cc443,1,2,307,0,1,2,0,0,2,1,3,1,2,1,1,0,41401,0,3,60
fe1c36fb1,2,12,292,0,2,2,5,7,2,1,2,2,2,1,1,0,41326,0,2,100
e6b64b212,1,1,307,0,3,2,5,7,2,1,2,1,2,1,4,0,41401,0,4,72
4e0d70679,2,2,266,0,2,2,6,7,2,1,2,2,2,1,4,0,41326,0,5,67
67ba0fe06,2,2,265,265,3,1,4,0,2,2,2,2,2,1,4,0,41401,0,1,100
e07812482,2,3,266,0,1,3,7,0,2,1,2,2,2,1,1,0,41401,0,1,4
2b0896bbe,2,2,266,0,1,1,6,7,2,1,1,1,2,1,2,100,41326,0,30,70
9dae4e297,1,2,307,0,2,1,2,0,2,2,3,3,2,1,1,0,41326,0,4,12
c763f19ef,2,2,266,266,3,5,6,7,1,1,2,2,2,1,2,0,41326,0,13,2
c2558c319,2,3,285,292,1,2,7,0,1,2,2,2,2,1,1,200,41401,0,1,2
4709939,2,12,292,0,3,2,0,0,2,1,3,1,2,1,6,0,41326,0,3,5
a6adb9a9f,1,1,307,0,3,1,2,0,2,1,2,1,2,1,6,0,41401,0,3,8
0510d2767,2,3,265,0,1,1,6,0,2,2,2,2,2,2,1,0,41401,0,5,100
26c3a9079,2,2,266,0,1,2,5,7,2,1,2,2,2,1,1,0,41326,0,2,89
f293ae915,1,1,307,307,2,1,2,7,2,1,2,2,2,1,7,0,41336,0,7,10
